14,Какая муза была матерью Орфея?,Евтерпа,Эрато,Полигимния,Каллиопа,D
4,К чему обычно покупают воблу?,К пиву,К водке,К чаю,К апельсиновому соку,A
9,Сколько струн у альта?,Три,Четыре,Пять,Шесть,B
7,"Какую роль сыграла Светлана Крючкова в фильме ""Большая перемена""?",Нелли,Полина,Коровянская,Светлана Афанасьевна,A
8,Какая из этих оперетт написана Г. С. Милютиным?,"""Белая акация""","""Свадьба в Малиновке""","""Поцелуй Чаниты""","""Вольный ветер""",C
5,"Знаменитый фильм с Мерилин Монро назывался ""Джентльмены предпочитают …"". Кого?",Блондинок,Брюнеток,Шатенок,Соседок,A
2,С представителем какой весьма уважаемой профессии сравнивают обычно грязнулю?,Шахтер,Нефтяник,Трубочист,Пожарный,C
10,Какой цвет имеет александрит при дневном освещении?,Зеленый,Голубой,Красный,Синий,A
1,Как часто называют радостную неожиданность?,Сюрприз,Каприз,Выкрутас,Намек,A
9,"Где, главным образом, живут шерпы?",На Памире,На Тянь-Шане,В Гималаях,В Андах,C
8,Президентом какой республики в составе РФ является Н. Федоров?,Удмуртии,Коми,Карелии,Чувашии,D
12,Какой револьвер состоял на вооружении русской армии в 70-90 гг. 19 в.?,"""Смит-Вессон""","""Кольт""","""Браунинг""","""Маузер""",A
3,"Как пел Евгений Лукашин в Иронии судьбы: ""Если у вас нет собаки … "".",Ее не отравит сосед,Вам надо ее купить,Она не укусит кота,Ее не укусит сосед,A
13,"Войска какой из этих стран не входили в союзные силы, разгромившие наполеоновскую армию во время т.н. ""битвы народов""?",Швеция,Россия,Австрия,Англия,D
1,От чего народная мудрость не советует искать добра?,От добра,От зла,От бобра,От тещи,A
5,Какой легкоатлетический снаряд спортсмен толкает?,Копье,Диск,Ядро,Молот,C
3,Как называют безнадежно отставшего спортсмена?,Антилидер,Последыш,Аутсайдер,Ластик,C
7,В каком из этих фильмов снималась Фаина Георгиевна Раневская?,"""Подкидыш""","""Волга-Волга""","""Цирк""","""Веселые ребята""",A
1,Назовите сорт мягких конфет,Пудрочка,Кремик,Помадка,Лачок,C
3,Какой из этих персонажей летал на пушечном ядре?,Мюнхгаузен,Хоттабыч,Баба-Яга,Карлсон,A
1,"Как называлась верхняя часть шлема, опускающаяся на лицо?",Забрало,Кидала,Бунгало,Твердыня,A
5,В каком виде спорта сетка натягивается выше всего?,Большой теннис,Настольный теннис,Волейбол,Бадминтон,C
10,"Назовите единственное животное из семейства кошачьих, у которого когти не убираются",Гепард,Рысь,Барс,Тигр,A
8,Какой из этих видов спорта дебютировал на Олимипиаде-2000?,Шорт-трек,Теннис,Прыжки на батуте,Пляжный волейбол,C
10,"Как называется ствол дерева, отделенный от корня и очищенный от сучьев?",Хлыст,Кнут,Хвост,Горст,A
8,В какой из этих стран денежная единица - не крона?,Швеция,Дания,Эстония,Финляндия,D
7,"На пьедестале чьего памятника высечены слова: ""Остановивший Солнце, сдвинувший Землю""?",Галилео Галилей,Джордано Бруно,Клавдий Птолемей,Николай Коперник,D
1,Какой бодрящий напиток любят пить в России во времена застолья?,Валерьянка,Водка,Касторка,Рыбий жир,B
3,"Как называется помещение, где печатаются газеты и журналы?",Редакция,Мастерская,Типография,Цех,C
2,Чьи шаги услышал перед смертью Дон Жуан?,Командора,Почтальона,Остапа Бендера,Статуи Свободы,A
1,Куда чаще всего прячет голову страус?,В песок,В мох,В болото,Под крыло,A
2,Какое название имеет самая опасная тропическая рыба?,Карась,Плотва,Крокодил,Пиранья,D
5,Как называется наиболее длинная сторона прямоугольного треугольника?,Катет,Медиана,Биссектриса,Гипотенуза,D
11,Что такое или кто такой ПЕКТОРАЛЬ?,Шейное украшение,Летающий ящер,Древний жанр поэзии и музыки,Вид забрала у др. греков,A
4,Кто считается царем зверей?,Лев,Барсук,Удав,Лесник,A
6,Какое из этих произведений написал будущий лауреат Нобелевской премии?,"""Первые радости""","""Первоклассница""","""В круге первом""","""Сорок первый""",C
6,Как называется змеиный питомник?,Серпентарий,Гадюшник,Змеевник,Террариум,A
9,"Что означает прозвище Калигула, под которым известен один из римских императоров?",Ящерка,Маленький меч,Сапожок,Короткий плащ,C
8,Кто из этой четверки не был древнегреческим богом?,Аполлон,Тартар,Арес,Дионис,B
12,"Какое животное изображено на картине Леонардо до Винчи ""Дама с горностаем""?",Горностай,Хорек,Ласка,Норка,B
3,Как называется большая печь в средневековом замке?,Буржуйка,Калорифер,Камин,Батарея отопления,C
14,Что из этого является изюмом с косточками?,Сабза,Кайса,Вассарга,Сарга,C
12,Кто из этих диктаторов родился раньше остальных?,Муссолини,Сталин,Франко,Салазар,B
5,Каково польское название католического храма?,Кляштор,Дом,Костел,Базилика,C
7,Как звали сына пушкинского царя Салтана?,Гвидон,Дадон,Руслан,Черномор,A
2,Что вручалось победителю Олимпийских игр в Древней Греции?,Оливковая ветвь,Вымпел,Грамота,Путевка,A
9,Кто был признан тренерами команд высшей лиги лучшим игроком чемпионата России по футболу 2000г.?,Титов,Лоськов,Бузникин,Тихонов,A
10,Какие из этих живых существ - ящерицы?,Василиски,Ехидны,Химеры,Гарпии,A
5,"Как звали возлюбленную Наполеона, ставшую его первой женой?",Джеральдина,Жозефина,Жанна,Луиза,B
5,Чего боялась Бастинда?,Воды,Огня,Дохлых мышей,Тараканов,A
3,"Кого со страху проглотил Крокодил из стихотворения ""Тараканище""?",Зайца,Волка,Зебру,Жабу,D
3,"Какая птица, согласно поговорке, должна клюнуть человека, чтобы он начал проявлять повышенную активность?",Жар-птица,Жареный петух,Гадкий утенок,Цыпленок табака,B
3,Как в математике называется четырехугольник с попарно параллельными сторонами?,Параллелограмм,Параллелепипед,Ромб,Трапеция,A
9,"Сумма очков на бильярдных шарах 130 (1=11). До скольких очков продолжается партия в ""русскую пирамиду""?",66,67,69,71,D
10,"Кем был красавец Анатоль Курагин, чуть не похитивший Наташу Ростову?",Конногвардейцем,Кавалергардом,Кирасиром,Гусаром,B
5,Какая из этих столичных улиц названа не в честь государственного или партийного деятеля?,Проспект Андропова,Хрущевский пер.,Ул. Косыгина,Ленинский пр-т,B
10,"Из какой области термин ""апсида""?",Зоология,Архитектура,Математика,География,B
15,"Сколько всего было братьев-Пандавов, героев древнеиндийского эпоса ""Махабхарата""?",Пять,Четыре,Семь,Шесть,A
10,Какому пехотному чину соответствовал казачий чин войскового старшины?,Вахмистру,Подполковнику,Генерал-майору,Полковнику,B
2,Какая древняя церемония существует в Японии?,Кофейная,Винная,Чайная,Банная,C
1,Для чего быку служат рога?,Нападать на врагов,Валить деревья,Рыть нору,Выкапывать желуди,A
2,"Пумба из диснеевского ""Короля льва"" - это какое животное?",Кабан,Суслик,Гиена,Шакал,A
6,Какой стиль спортивного плавания - самый медленный?,Вольный (кроль),Баттерфляй,Брасс,На спине,C
14,Как по-научному называется выгорание взрывчатого вещества?,Дефлаграция,Диффамация,Эксплорация,Дефламмизация,A
2,Где выращивают служебных собак?,В зоопарке,В заповеднике,В питомнике,В катакомбах,C
9,По какой из этих карточных игр регулярно проводятся чемпионаты мира?,Покер,Бридж,Преферанс,Девятка,B
11,Какой народ придумал парный танец оберек?,Словаки,Поляки,Чехи,Литовцы,B
3,"Как называют человека, который утром чувствует себя бодрее, чем вечером?",Сова,Петух,Жаворонок,Феникс,C
5,В каком созвездии находится Полярная звезда?,Малая медведица,Большая медведица,Кассиопея,Орион,A
8,"Назовите фамилию конструктора, часть фамилии которого использована в названии марки отечественных вертолетов Ми",Миль,Микоян,Михайлов,Миткельштейн,A
9,Какой из этих темпов в музыке - самый быстрый?,Анимато,Престо,Аллегро,Виво,B
3,Как назывались правители Древнего Египта?,Фараоны,Конунги,Шаманы,Князья,A
3,В каком городе находится всемирно известная падающая башня?,Акапулько,Пиза,Рим,Нью-Йорк,B
5,Назовите количество канонических подвигов Геракла,12,10,9,100,A
9,Какой из этих городов южнее остальных?,Сан-Франциско,Мадрид,Каир,Токио,C
5,"Как называется украшение в виде рисунка, орнамента в конце или начале книги, текста?",Экслибрис,Монограмма,Виньетка,Вензель,C
10,В какой стране денежная единица называется денар?,Македония,Югославия,Хорватия,Словения,A
2,На чем стояла избушка Бабы Яги?,На древних традициях,На костях,На курьих ножках,На торфяных болотах,C
8,Какой город был центром русской колонизации Сибири?,Томск,Тобольск,Тюмень,Иркутск,B
2,Как называется пышная отделка у воротника из кружев или легкой ткани?,Сабо,Кабо,Рубо,Жабо,D
6,Базилик - это …,Трава,Дерево,Кустарник,Гриб,A
3,На всякого мудреца довольно … Чего?,Глупости,Бедноты,Простоты,Холодца,C
4,Какое растение добавляется в кофе в кофейном напитке?,Гвоздика,Корица,Цикорий,Кориандр,C
2,Как называется оптическое устройство для наблюдения из подводных лодок за поверхностью моря?,Стетоскоп,Перископ,Стробоскоп,Лорнет,B
7,Что такое тримминг?,Выщипывание,Разложение,Продувание,Промывание,A
1,Кто такой йети?,Снежный человек,Зеленый человечек,Домовой,Алжирский Дед Мороз,A
9,Какое из этих слов не является названием промысловой рыбы?,Бельдюга,Пристипома,Сарсуэла,Макрорус,C
4,Как называется колючее пустынное растение?,Роза,Кактус,Терн,Саксаул,B
2,Что продают и покупают пучками?,Арбузы,Петрушку,Бананы,Виноград,B
5,"Кто написал сказку про кошку, которая гуляла сама по себе?",О. Уайлд,К. Чапек,К. И. Чуковский,Р. Киплинг,D
12,"Какое из этих государств имеет столицу, которая называется Бельмопан?",Белиз,Барбадос,Гондурас,Антигуа и Барбуда,A
4,"Как называется главный хит группы ""Ласковый май""?","""Синий туман""","""Белые розы""","""Желтые ботинки""","""Оранжевый галстук""",B
4,"Что ломали наши предки, когда кланялись важной особе?",Спину,Пятаки,Шапку,Голову,C
9,Кто из этих литературных героев раскрыл убийство на парижской улице Морг?,Мегрэ,Пуаро,Дюпен,Легран,C
6,Какого революционера убили ледорубом в Мексике в 1940 г.?,Троцкого,Риверу,Панчо Вилью,Джона Рида,A
3,Как зовут персонажа распространенного комикса?,"Человек, который смеется",Человек с бульвара Капуцинов,Человек-паук,Человек-невидимка,C
4,Что из перечисленного доктор Пилюлькин прописывал коротышкам почти от всех болезней?,Мед,Сироп,Касторка,Арбуз,C
13,"Кто из императоров ""Священной Римской империи"" вымаливал в Каноссе прощение у римского папы?",Карл IV,Генрих IV,Фридрих I Барбаросса,Фридрих II Штауфен,B
1,Какие шоколадные конфеты пользуются заслуженной известностью?,"""Зайчик""","""Кошечка""","""Лисичка""","""Белочка""",D
4,Как звали коротышку музыканта из Цветочного города?,Рожок,Дудка,Гусля,Альтик,C
2,Чем оборудованы все автомобили такси?,Таксометрами,Бортовыми компьютерами,Таксофонами,Счетчиками Гейгера,A
1,Корявый почерк называют …,Как курица лапой,Как корова копытом,Как рыба плавником,Как свинья пятачком,A
7,Какая страна вторглась во Вьетнам в 1950 году?,Франция,США,Китай,Англия,A
7,Как в Российской империи назывался заместитель министра?,Вице-министр,Статс-секретарь,Товарищ министра,Секунд-министр,C
5,У какого из этих музыкальных инструментов больше струн?,Скрипка,Гитара,Контрабас,Виолончель,B
10,"Клевец - это то же, что и …",Чекан,Кистень,Алебарда,Тесак,A
3,Какая карточная игра широко распространена в России?,"""Индюк""","""Павлин""","""Тетерев""","""Петух""",D
7,К каким собакам относятся сеттеры?,К легавым,К терьерам,К декоративным,К овчаркам,A
3,"Сколько очков - это ""очко"" при игре в очко?",19,20,21,22,C
7,Какую мужскую оперную партию обычно исполняет женщина?,Левко,Лель,Ленский,Лепорелло,B
10,Какая из этих иноязычных частей сложных слов произошла от слова ветер по-гречески?,Ангио…,Прото…,Сапро…,Анемо…,D
9,За чью дочь выдавала себя княжна Тараканова?,Анны Иоанновны,Елизаветы Петровны,Екатерины I,Петра III,B
8,С какой из этих стран Чехия не граничит?,Германия,Венгрия,Австрия,Польша,B
1,Какой фразой Борис Николаевич Ельцин начал свою новогоднюю речь об отставке?,Я увольняюсь,Я беру расчет,Я ухожу,Я пошел,C
7,Как сказал Станислав Ежи Лец: «Следы многих преступлений ведут в ...»,В прошлое,В будущее,В Кремль,В Пентагон,B
3,Где поп впервые повстречал Балду?,На перекрестке,В поле,На базаре,У себя дома,C
10,Полное официальное название какой из этих стран включает слова Соединенные Штаты?,Бразилия,Мексика,Канада,Филиппины,B
6,Какой полицейский чин в дореформенной России соответствовал должности нынешнего участкового инспектора?,Околоточный надзиратель,Частный пристав,Квартальный поручик,Будочник,B
9,"Как называются поперечные нити в ткани, расположенные обычно перпендикулярно к продольным нитям основы и переплетенные с ними?",Уток,Кроссер,Пелей,Сояр,A
9,"В творчестве какого живописца были ""голубой"" и ""розовый"" периоды?",Пабло Пикассо,Клод Моне,Сальвадор Дали,Казимир Малевич,A
1,О чем просят пассажиров самолета перед взлетом?,Пристегнуть ремни,Приготовить мелочь,Заплатить налоги,Спать спокойно,A
2,Какой камень искали средневековые алхимики?,Философский,Гранитный,Могильный,Подводный,A
6,"Как назывался остров, на котором остановился капитан Немо?",Остров Невезения,Остров Пасхи,Остров Линкольна,Остров Борнео,C
6,В каком из этих дворцов и замков обитали не французские короли?,Лувр,Эскориал,Версаль,Рамбуйе,B
5,"Назовите прозвище юморного деда из ""Поднятой целины""",Балабол,Штукарь,Щукарь,Баламут,C
6,Какой из этих международных размеров одежды самый маленький?,L,M,XL,S,D
1,Как называется чертеж земной поверхности?,Рисунок,Карта,Календарь,Книга,B
2,В какой форме Россия при необходимости осуществляет импорт зерна?,Закупка,Аренда,Прокат,Продразверстка,A
10,Назовите архитектора здания Адмиралтейства в Санкт-Петербурге,Баженов,Росси,Растрелли,Захаров,D
1,Какой запрет реже всего нарушают российские граждане?,Не курить!,Соблюдайте очередь!,Вход только по пропускам!,"Не влезай, убьет!",D
3,Как называется соперник в различных тренировочных состязаниях спортсменов?,Спарринг-партнер,Дуэлянт,Спарринг-противник,Мальчик для битья,A
4,В каких войсках служил Лев Толстой?,Кавалерия,Флот,Артиллерия,Пехота,C
4,На каком корабле полетел в космос Юрий Гагарин?,"""Запад""","""Восток""","""Союз""","""Энергия""",B
10,Какое ягодное растение по-другому называется гонобобель?,Голубика,Костяника,Морошка,Куманика,A
8,"Как называется пленка, образующаяся на бронзе при окислении?",Патина,Ржа,Лазурь,Синь,A
11,"Что, в переводе с португальского, обозначает Рио-де-Жанейро?",Январская река,Бухта воскресения,Радостный берег,Рождественская гора,A
1,Куда всегда смотрит волк?,В бинокль,В замочную скважину,В лес,В книгу,C
6,Какое излучение используется для определения пола еще не родившегося ребенка?,Рентгеновское,Ультрафиолетовое,Ультразвуковое,Инфракрасное,C
9,"Как называется массовая пляска, близкая к хороводу, распространенная у сербов, хорватов и черногорцев?",Хоро,Хора,Коло,Хота,C
8,Что такое апаш?,Вид воротника,Вид прислуги,Вид охраны,Вид веера,A
9,Кто проиграл выборы президента США Джону Кеннеди в 1962 г.?,Ричард Никсон,Рональд Рейган,Джордж Буш,Дуайт Эйзенхауэр,A
13,"Какое из этих имен имела и одна из МУЗ, и одна из ХАРИТ (граций)?",Евфросина,Талия,Терпсихора,Мельпомена,B
3,Как называется доплата официантам?,Чаевые,Кофейные,Компотные,Кисельные,A
7,Что обозначает слово ералаш?,"Вздор, чушь",Сатира,"Юмореска, сценка","Веселье, праздник",A
9,"Кто из этих русских классиков весьма счастливо играл в карты, преумножив свое состояние?",И. С. Тургенев,А. С. Пушкин,Ф. М. Достоевский,Н. А. Некрасов,D
10,"Какое водохранилище называют ""Московским морем""?",Истринское,Клязьминское,Иваньковское,Пироговское,C
14,Как называется административный центр штата Аляска?,Доусон,Сьюард,Принс-Руперт,Джуно,D
4,Что из этого не является плодом?,Аллигаторова груша,Водяной орех,Адамово яблоко,Конский каштан,C
11,"Кто из этих бывших героев ""Формулы-1"" основал собственную авиалинию?",Алан Прост,Ники Лауда,Джекки Стюарт,Найнджел Мэнселл,B
7,"Каким товаром недаром торговали те корабельщики в ""Сказке о царе Салтане"", после прибытия которых Салтан направился к Гвидону?",Недозволенным,Неуказанным,Драгоценнейшим,Незатейливым,B
15,"Как звали последнего царя Македонии, правившего до 168 г. до н. э.?",Тесей,Персей,Протей,Антей,B
7,Число 3 отражается в двоичном виде как:,10,11,01,101,B
3,Кто бродил в тумане?,Ежик,Доктор Ватсон,Коржемелик и Вахмурка,Призрак коммунизма,A
7,Какая ящерица самая большая?,Дракон острова Комодо,Водяная ящерица,Плащеносная ящерица,Королевский геккон,A
3,"Как завершается цитата из Н. В. Гоголя: ""И какой же русский не любит …""?",Что-то украсть,Быстрой езды,Вкусно поесть,Выпить вина,B
10,Фавориткой какого из Людовиков была маркиза де Помпадур?,XVI,XV,XII,XIV,B
4,"Кого ласково называли батяней в песне группы ""Любэ""?",Прапорщика,Комвзвода,Комбрига,Комбата,D
5,Какая песня принесла Алле Пугачевой первый большой успех?,"""Арлекино""","""Паромщик""","""Все могут короли""","""Миллион алых роз""",A
11,Как в архитектуре называют вертикальные желобки на створе колонны?,Пилястры,Каннели,Канниццары,Каннелюры,D
5,"Сколько, если верить народной наблюдательности, жизней у кошки?",Семь,Три,Девять,Сорок,C
8,Какую форму имеют большинство запрещающих дорожных знаков?,Треугольник,Круг,Прямоугольник,Ромб,B
9,Какая из этих пьес не принадлежит перу У. Шекспира?,"""Мария Стюарт""","""Ричард III""","""Генрих IV""","""Юлий Цезарь""",A
4,Из какого меха сделаны шапки королевских гвардейцев Великобритании?,Овечий,Волчий,Соболиный,Медвежий,D
13,"Сенатором от какого штата был Ал Гор до того, как стал вице-президентом США?",Алабама,Миссисипи,Арканзас,Теннеси,D
9,Какой чин в казачьих войсках соответствовал чину поручика?,Есаул,Хорунжий,Сотник,Подъесаул,C
6,Какая африканская страна стала независимой от Франции в 1962г. после 7 лет войны?,Тунис,Мали,Алжир,Камерун,C
7,Гладкий бег на какую дистанцию не входит в программу Олимпийских игр в соревнованиях мужчин?,3000 м,5000 м,800 м,10000 м,A
7,При каком царе был построен в Москве собор Василия Блаженного?,Алексей Михайлович,Федор Иоаннович,Иван Грозный,Борис Годунов,C
8,Какой российский император был гроссмейстером Мальтийского ордена?,Павел I,Александр I,Петр I,Николай I,A
9,Как по-другому называется альпийская фиалка?,Цикламен,Эдельвейс,Ясколка,Анютины глазки,A
5,"Вставьте пропущенное слово в цитату из А. Блока: ""И вечный …! Покой нам только снится.""",Зов,Бег,Бой,Шум,C
12,Откуда пришло во многие языки мира слово ТАБУ?,Африка,Австралия,Полинезия,Америка,C
11,Какой международный регистрационный код у автомобилей Швейцарии?,S,KS,SH,CH,D
9,"Как называют лишенных творческой самостоятельности последователей какого-нибудь направления в искусстве, литературе, науке и т.д.?",Апологеты,Эпигоны,Филистеры,Листригоны,B
5,В каком музыкальном направлении прославились Элла Фицджеральд и Билли Холидей?,Опера,Кантри,Джаз,Панк,C
3,"Назовите титул злого правителя мультфильма ""Золотая антилопа""",Султан,Эмир,Раджа,Царь,C
10,Какой из этих регионов России не граничит с иностранным государством?,Астраханская обл.,Волгоградская обл.,Саратовская обл.,Калмыкия,D
5,"Как называлась первая книга, напечатанная на печатном станке?",Апостол,Катехизис,Евангелие от Матфея,Библия,D
9,В каком году свершилась Великая Октябрьская Социалистическая революция?,Змеи,Лошади,Обезьяны,Тигра,A
1,Назовите имя главного персонажа русских народных кукольных представлений,Перчик,Сельдерюшка,Петрушка,Тархунчик,C
11,Какой из этих городов - самый восточный?,Владивосток,Находка,Биробиджан,Хабаровск,D
4,Как называется съедобная (и даже полезная) водоросль?,Морской картофель,Морская морковь,Морской огурец,Морская капуста,D
5,В какой области науки российский ученый Жорес Алферов получил в 2000 г. Нобелевскую премию?,Медицина,Химия,Физика,Экономика,C
9,На территории какой современной области России родился Илья Муромец?,Тульская,Владимирская,Рязанская,Тверская,B
5,Какой вид общественного транспорта Москвы был для пассажиров самым дешевым в 70-е годы?,Автобус,Трамвай,Троллейбус,Метро,B
3,Как называется предмет одежды для согревания кистей рук?,Муфта,Кистень,Горжетка,Гамаши,A
8,Эльдар Рязанов сразу после окончания ВГИКа работал режиссером…,Телефильмов,Документальных фильмов,Художественных фильмов,Мультфильмов,B
7,Лучшей имитацией какого драгоценного камня считается фианит?,Топаз,Изумруд,Алмаз,Сапфир,C
5,Какое озеро на Земле является самым глубоким?,Байкал,Ладожское,Эри,Танганьика,A
4,Как называется ниша в стене для кровати?,Альков,Эркер,Чертог,Мезонин,A
13,Что такое морион?,Черный кварц,Голубой топаз,Синий турмалин,Оранжевый сапфир,A
9,"Кто сыграл маму Сережи в фильме ""Сережа""?",И. Скобцева,А. Ларионова,Э. Быстрицкая,Л. Хитяева,A
6,Какое из этих растений - каучуконос?,Агава,Гинкго,Гевея,Сикомор,C
7,Как называется изменение нарицательной стоимости денежных знаков с целью стабилизации валюты или облегчения расчетов?,Деноминация,Девальвация,Дефляция,Ревальвация,A
7,"Что ответил кино-Чапаев на вопрос, за кого он, за большевиков аль за коммунистов?",За коммунистов,За большевиков,За мировую революцию,За Интернационал,D
10,Кто их этих певцов - баритон?,Хворостовский,Каррерас,Гяуров,Паваротти,A
4,Какое звание является наивысшим в научной иерархии?,Доцент,Профессор,Магистр,Академик,D
12,Как называется вид церковной литературы - жизнеописания святых?,Археография,Ангиография,Палеография,Агиография,D
4,Что измеряют тонометром?,Колер,Интенсивность света,Давление,Аппетит,C
4,Кто из этих знаменитых людей не является тезкой остальных?,Горбачев,Лермонтов,Боярский,Лужков,D
5,Какого железнодорожного вокзала нет в Москве?,Рижский,Киевский,Минский,Казанский,C
3,"Как звучит морская команда: ""Свистать всех …""?",Вправо,Влево,Вниз,Наверх,D
3,Что делает визажист?,Визы,Макияж,Пластические операции,Фото,B
5,Кто выкормил Ромула и Рема?,Коза,Корова,Волчица,Львица,C
7,Какие московские пруды назывались когда-то Погаными?,Патриаршьи,Чистые,Борисовские,Царицынские,B
8,Как звали дочь Риголетто из оперы Дж. Верди?,Джильда,Бригитта,Альгида,Изольда,A
5,"Чем был занят Архимед, когда в его дом ворвались римские солдаты?",Чертил на полу геом. фигуры,Спал,Искал точку опоры,Точил карандаш,A
10,Кому в США присуждается Пулитцеровская премия?,Бизнесменам,Стоматологам,Журналистам,Экологам,C
6,Какая российская певица заняла второе место в конкурсе Евровидения в 2000г.?,Алсу,Земфира,Жасмин,Анжелика Варум,A
2,Как в народе называют миллион рублей?,Лимон,Арбуз,Штука,Капуста,A
3,"Три из этих слов - синонимы. Назовите ""четвертое лишнее""",Выдумка,Вымысел,Измышление,Задумка,D
11,Кем приходилась императрица Анна Иоанновна Петру I?,Двоюродной сестрой,Троюродной сестрой,Племянницей,Свояченицей,C
6,Какая из этих стран не граничит с Германией?,Швейцария,Венгрия,Дания,Бельгия,B
11,Из чего изготавливают канифоль?,Из старых пней,Из нефти,Из расплавленной слюды,Из речного песка,A
7,Сколько игроков из обеих команд находятся одновременно на площадке при игре в баскетбол?,Десять,Двенадцать,Четырнадцать,Двадцать,A
7,Какую из этих женщин звали не Софья?,Жена Л. Н. Толстого,Мать Ивана Грозного,Старшая сестра Петра I,Дочка Фамусова,B
8,Какая из перечисленных единиц измерения самая длинная?,Метр,Ярд,Дюйм,Фут,A
7,Достопримечательности какого города изображены на купюре в 500 рублей?,Санкт-Петербург,Архангельск,Москва,Владивосток,B
6,Родиной какого киногероя была планета Криптон?,Бэтмена,Супермена,Тени,Капитана Крюка,B
7,Какой теннисист возглавил мировой рейтинг по итогам 2000г.?,М. Сафин,П. Сампрас,А. Агасси,Г. Куэртен,D
9,Как правильно написать?,Досчатая терраса,Дощатая терасса,Досчатая терасса,Дощатая терраса,D
7,Где находится город Уральск?,Свердловская область,Челябинская область,Казахстан,Оренбургская область,C
10,Победа Пирра над кем при Аускулуме стала нарицательной?,Рим,Персия,Спарта,Карфаген,A
6,Какой остров пинает сапог Италии?,Мальту,Сицилию,Сардинию,Корсику,B
6,Как называются герои телевизионной программы для маленьких детей?,Телепапики,Телепуппики,Телепузики,Телепонтики,C
3,В кого князь Гвидон не превращался?,Муха,Шмель,Пчела,Комар,C
7,"Назовите фамилию человека, к которому ушла Варвара от Васисуалия Лоханкина",Ляпис-Трубецкой,Птибурдуков,Скумбриевич,Скамейкин,B
9,Какой из этих футбольных клубов - испанский?,"""Селтик""","""Депортиво""","""Лацио""","""Аякс""",B
1,Как называлось старинное оружие - длинное копье с насаженным на него боевым топором?,Алебарда,Томагавк,Киянка,Палица,A
6,В каком городе пройдет Зимняя Олимпиада-2002?,Солт-Лейк-Сити,Тампере,Давос,Саппоро,A
12,Назовите настоящую фамилию Корнея Чуковского,Корнейчуков,Корнейчук,Корчукевич,Кочурин,A
12,Какой из этих древних музыкальных инструментов был духовым?,Тимпан,Кимвал,Авлос,Уд,C
13,Как называется хроническое отравление свинцом?,Сатурнизм,Плювиоз,Квашиоркор,Плюмбит,A
8,В какой стране находится природная область Патагония?,Аргентина,Бразилия,Заир,Мавритания,A
8,"Название какого фрукта произошло от немецкого ""Китайское яблоко""?",Авокадо,Мандарин,Апельсин,Абрикос,C
10,Какой город является административным центром штата Нью-Йорк?,Миннеаполис,Олбани,Сакраменто,Финикс,B
6,"Как называется рыхлая почва, содержащая песок и глину, с преобладанием глины?",Супесь,Суглинок,Подзол,Глинозем,B
11,Боковыми ветвями какой древней династии были Йорки и Ланкастеры?,Капетингов,Меровингов,Плантагенетов,Тюдоров,C
10,На какой из этих территорий находятся остатки древнего русского города Тмутаракань?,Краснодарский край,Ставрополье,Крым,Херсонская обл.,A
7,Какое слово здесь лишнее?,Автор,Товар,Отвар,Ворот,D
3,Как называется официальная денежная единица Японии?,Йети,Иена,Йота,Йога,B
2,Что упорно моет мама из школьного букваря?,Плиту,Раковину,Раму,Пол,C
9,"Кто участвовал в кругосветной экспедиции на военном парусном корвете ""Бигл""?",Ч. Диккенс,Ч. Дарвин,Р. Л. Стивенсон,Джек Лондон,B
11,Какое из этих слов одновременно является названием легкой хлопчатобумажной ткани?,Инка,Майя,Гурон,Тупи,B
4,"Как называется кресло, предназначенное для короля?",Лавка,Тахта,Трон,Табурет,C
2,Что русская пословица призывает беречь смолоду?,Природу,Деньги,Зубы,Честь,D
